Numeric,Analytic
0.667576,0.667576
0.667557,0.667557
0.667537,0.667537
0.667518,0.667518
0.667498,0.667498
0.667478,0.667478
0.667458,0.667458
0.667438,0.667438
0.667418,0.667418
0.667398,0.667398
0.667378,0.667378
0.667358,0.667358
0.667337,0.667337
0.667317,0.667317
0.667296,0.667296
0.667276,0.667276
0.667255,0.667255
0.667234,0.667234
0.667213,0.667213
0.667192,0.667193
0.667172,0.667172
0.66715,0.66715
0.667129,0.667129
0.667108,0.667108
0.667087,0.667087
0.667065,0.667065
0.667044,0.667044
0.667022,0.667022
0.667001,0.667001
0.666979,0.666979
0.666957,0.666957
0.666935,0.666935
0.666914,0.666914
0.666892,0.666892
0.666869,0.666869
0.666847,0.666847
0.666825,0.666825
0.666803,0.666803
0.66678,0.66678
0.666758,0.666758
0.666735,0.666735
0.666713,0.666713
0.66669,0.66669
0.666667,0.666667
0.666644,0.666644
0.666621,0.666621
0.666598,0.666598
0.666575,0.666575
0.666552,0.666552
0.666529,0.666529
0.666505,0.666506
0.666482,0.666482
0.666459,0.666459
0.666435,0.666435
0.666411,0.666411
0.666388,0.666388
0.666364,0.666364
0.66634,0.66634
0.666316,0.666316
0.666292,0.666292
0.666268,0.666268
0.666244,0.666244
0.66622,0.66622
0.666195,0.666195
0.666171,0.666171
0.666146,0.666147
0.666122,0.666122
0.666097,0.666097
0.666073,0.666073
0.666048,0.666048
0.666023,0.666023
0.665998,0.665998
0.665973,0.665973
0.665948,0.665948
0.665923,0.665923
0.665898,0.665898
0.665872,0.665872
0.665847,0.665847
0.665822,0.665822
0.665796,0.665796
0.665771,0.665771
0.665745,0.665745
0.665719,0.665719
0.665693,0.665693
0.665667,0.665667
0.665641,0.665642
0.665615,0.665615
0.665589,0.665589
0.665563,0.665563
0.665537,0.665537
0.665511,0.665511
0.665484,0.665484
0.665458,0.665458
0.665431,0.665431
0.665405,0.665405
0.665378,0.665378
0.665351,0.665351
0.665324,0.665324
0.665297,0.665297
0.66527,0.66527
0.665243,0.665243
0.665216,0.665216
0.665189,0.665189
0.665162,0.665162
0.665134,0.665134
0.665107,0.665107
0.665079,0.665079
0.665052,0.665052
0.665024,0.665024
0.664996,0.664996
0.664969,0.664969
0.664941,0.664941
0.664913,0.664913
0.664885,0.664885
0.664857,0.664857
0.664829,0.664829
0.6648,0.6648
0.664772,0.664772
0.664744,0.664744
0.664715,0.664715
0.664687,0.664687
0.664658,0.664658
0.66463,0.66463
0.664601,0.664601
0.664572,0.664572
0.664543,0.664543
0.664514,0.664514
0.664485,0.664485
0.664456,0.664456
0.664427,0.664427
0.664398,0.664398
0.664369,0.664369
0.664339,0.664339
0.66431,0.66431
0.66428,0.66428
0.664251,0.664251
0.664221,0.664221
0.664191,0.664191
0.664162,0.664162
0.664132,0.664132
0.664102,0.664102
0.664072,0.664072
0.664042,0.664042
0.664012,0.664012
0.663981,0.663981
0.663951,0.663951
0.663921,0.663921
0.66389,0.66389
0.66386,0.66386
0.663829,0.663829
0.663799,0.663799
0.663768,0.663768
0.663737,0.663737
0.663706,0.663707
0.663676,0.663676
0.663645,0.663645
0.663614,0.663614
0.663582,0.663583
0.663551,0.663551
0.66352,0.66352
0.663489,0.663489
0.663457,0.663457
0.663426,0.663426
0.663394,0.663394
0.663363,0.663363
0.663331,0.663331
0.663299,0.6633
0.663268,0.663268
0.663236,0.663236
0.663204,0.663204
0.663172,0.663172
0.66314,0.66314
0.663108,0.663108
0.663076,0.663076
0.663043,0.663043
0.663011,0.663011
0.662979,0.662979
0.662946,0.662946
0.662914,0.662914
0.662881,0.662881
0.662848,0.662848
0.662816,0.662816
0.662783,0.662783
0.66275,0.66275
0.662717,0.662717
0.662684,0.662684
0.662651,0.662651
0.662618,0.662618
0.662585,0.662585
0.662551,0.662551
0.662518,0.662518
0.662485,0.662485
0.662451,0.662451
0.662417,0.662418
0.662384,0.662384
0.66235,0.66235
0.662316,0.662317
0.662283,0.662283
0.662249,0.662249
0.662215,0.662215
0.662181,0.662181
0.662147,0.662147
0.662113,0.662113
0.662078,0.662079
0.662044,0.662044
0.66201,0.66201
0.661975,0.661976
0.661941,0.661941
0.661907,0.661907
0.661872,0.661872
0.661837,0.661837
0.661803,0.661803
0.661768,0.661768
0.661733,0.661733
0.661698,0.661698
0.661663,0.661663
0.661628,0.661628
0.661593,0.661593
0.661558,0.661558
0.661522,0.661522
0.661487,0.661487
0.661452,0.661452
0.661416,0.661416
0.661381,0.661381
0.661345,0.661345
0.66131,0.66131
0.661274,0.661274
0.661238,0.661238
0.661202,0.661202
0.661166,0.661167
0.66113,0.661131
0.661094,0.661095
0.661058,0.661058
0.661022,0.661022
0.660986,0.660986
0.66095,0.66095
0.660913,0.660914
0.660877,0.660877
0.660841,0.660841
0.660804,0.660804
0.660767,0.660768
0.660731,0.660731
0.660694,0.660694
0.660657,0.660657
0.660621,0.660621
0.660584,0.660584
0.660547,0.660547
0.66051,0.66051
0.660473,0.660473
0.660435,0.660435
0.660398,0.660398
0.660361,0.660361
0.660324,0.660324
0.660286,0.660286
0.660249,0.660249
0.660211,0.660211
0.660174,0.660174
0.660136,0.660136
0.660098,0.660098
0.66006,0.66006
0.660023,0.660023
0.659985,0.659985
0.659947,0.659947
0.659909,0.659909
0.659871,0.659871
0.659832,0.659832
0.659794,0.659794
0.659756,0.659756
0.659718,0.659718
0.659679,0.659679
0.659641,0.659641
0.659602,0.659602
0.659564,0.659564
0.659525,0.659525
0.659486,0.659486
0.659447,0.659448
0.659409,0.659409
0.65937,0.65937
0.659331,0.659331
0.659292,0.659292
0.659253,0.659253
0.659214,0.659214
0.659174,0.659174
0.659135,0.659135
0.659096,0.659096
0.659056,0.659056
0.659017,0.659017
0.658977,0.658978
0.658938,0.658938
0.658898,0.658898
0.658859,0.658859
0.658819,0.658819
0.658779,0.658779
0.658739,0.658739
0.658699,0.658699
0.658659,0.658659
0.658619,0.658619
0.658579,0.658579
0.658539,0.658539
0.658499,0.658499
0.658459,0.658459
0.658418,0.658418
0.658378,0.658378
0.658337,0.658337
0.658297,0.658297
0.658256,0.658256
0.658216,0.658216
0.658175,0.658175
0.658134,0.658134
0.658093,0.658093
0.658052,0.658053
0.658012,0.658012
0.657971,0.657971
0.657929,0.65793
0.657888,0.657888
0.657847,0.657847
0.657806,0.657806
0.657765,0.657765
0.657723,0.657723
0.657682,0.657682
0.65764,0.657641
0.657599,0.657599
0.657557,0.657557
0.657516,0.657516
0.657474,0.657474
0.657432,0.657432
0.657391,0.657391
0.657349,0.657349
0.657307,0.657307
0.657265,0.657265
0.657223,0.657223
0.657181,0.657181
0.657138,0.657138
0.657096,0.657096
0.657054,0.657054
0.657012,0.657012
0.656969,0.656969
0.656927,0.656927
0.656884,0.656884
0.656842,0.656842
0.656799,0.656799
0.656756,0.656756
0.656714,0.656714
0.656671,0.656671
0.656628,0.656628
0.656585,0.656585
0.656542,0.656542
0.656499,0.656499
0.656456,0.656456
0.656413,0.656413
0.65637,0.65637
0.656326,0.656327
0.656283,0.656283
0.65624,0.65624
0.656196,0.656196
0.656153,0.656153
0.656109,0.656109
0.656066,0.656066
0.656022,0.656022
0.655978,0.655979
0.655935,0.655935
0.655891,0.655891
0.655847,0.655847
0.655803,0.655803
0.655759,0.655759
0.655715,0.655715
0.655671,0.655671
0.655627,0.655627
0.655583,0.655583
0.655538,0.655538
0.655494,0.655494
0.65545,0.65545
0.655405,0.655405
0.655361,0.655361
0.655316,0.655316
0.655272,0.655272
0.655227,0.655227
0.655182,0.655182
0.655138,0.655138
0.655093,0.655093
0.655048,0.655048
0.655003,0.655003
0.654958,0.654958
0.654913,0.654913
0.654868,0.654868
0.654823,0.654823
0.654777,0.654778
0.654732,0.654732
0.654687,0.654687
0.654642,0.654642
0.654596,0.654596
0.654551,0.654551
0.654505,0.654505
0.65446,0.65446
0.654414,0.654414
0.654368,0.654368
0.654322,0.654323
0.654277,0.654277
0.654231,0.654231
0.654185,0.654185
0.654139,0.654139
0.654093,0.654093
0.654047,0.654047
0.654001,0.654001
0.653955,0.653955
0.653908,0.653908
0.653862,0.653862
0.653816,0.653816
0.653769,0.653769
0.653723,0.653723
0.653676,0.653676
0.65363,0.65363
0.653583,0.653583
0.653537,0.653537
0.65349,0.65349
0.653443,0.653443
0.653396,0.653396
0.653349,0.653349
0.653303,0.653303
0.653256,0.653256
0.653208,0.653209
0.653161,0.653161
0.653114,0.653114
0.653067,0.653067
0.65302,0.65302
0.652973,0.652973
0.652925,0.652925
0.652878,0.652878
0.65283,0.65283
0.652783,0.652783
0.652735,0.652735
0.652688,0.652688
0.65264,0.65264
0.652592,0.652592
0.652545,0.652545
0.652497,0.652497
0.652449,0.652449
0.652401,0.652401
0.652353,0.652353
0.652305,0.652305
0.652257,0.652257
0.652209,0.652209
0.652161,0.652161
0.652112,0.652112
0.652064,0.652064
0.652016,0.652016
0.651967,0.651967
0.651919,0.651919
0.65187,0.65187
0.651822,0.651822
0.651773,0.651773
0.651725,0.651725
0.651676,0.651676
0.651627,0.651627
0.651578,0.651578
0.651529,0.65153
0.651481,0.651481
0.651432,0.651432
0.651383,0.651383
0.651334,0.651334
0.651284,0.651285
0.651235,0.651235
0.651186,0.651186
0.651137,0.651137
0.651088,0.651088
0.651038,0.651038
0.650989,0.650989
0.650939,0.650939
0.65089,0.65089
0.65084,0.65084
0.650791,0.650791
0.650741,0.650741
0.650691,0.650691
0.650641,0.650642
0.650592,0.650592
0.650542,0.650542
0.650492,0.650492
0.650442,0.650442
0.650392,0.650392
0.650342,0.650342
0.650292,0.650292
0.650242,0.650242
0.650191,0.650191
0.650141,0.650141
0.650091,0.650091
0.65004,0.65004
0.64999,0.64999
0.64994,0.64994
0.649889,0.649889
0.649838,0.649839
0.649788,0.649788
0.649737,0.649737
0.649686,0.649687
0.649636,0.649636
0.649585,0.649585
0.649534,0.649534
0.649483,0.649483
0.649432,0.649432
0.649381,0.649381
0.64933,0.64933
0.649279,0.649279
0.649228,0.649228
0.649177,0.649177
0.649125,0.649126
0.649074,0.649074
0.649023,0.649023
0.648971,0.648971
0.64892,0.64892
0.648868,0.648869
0.648817,0.648817
0.648765,0.648765
0.648714,0.648714
0.648662,0.648662
0.64861,0.64861
0.648559,0.648559
0.648507,0.648507
0.648455,0.648455
0.648403,0.648403
0.648351,0.648351
0.648299,0.648299
0.648247,0.648247
0.648195,0.648195
0.648143,0.648143
0.64809,0.64809
0.648038,0.648038
0.647986,0.647986
0.647933,0.647933
0.647881,0.647881
0.647829,0.647829
0.647776,0.647776
0.647724,0.647724
0.647671,0.647671
0.647618,0.647618
0.647566,0.647566
0.647513,0.647513
0.64746,0.64746
0.647407,0.647407
0.647354,0.647354
0.647301,0.647301
0.647248,0.647249
0.647195,0.647196
0.647142,0.647142
0.647089,0.647089
0.647036,0.647036
0.646983,0.646983
0.64693,0.64693
0.646876,0.646876
0.646823,0.646823
0.64677,0.64677
0.646716,0.646716
0.646663,0.646663
0.646609,0.646609
0.646556,0.646556
0.646502,0.646502
0.646448,0.646448
0.646395,0.646395
0.646341,0.646341
0.646287,0.646287
0.646233,0.646233
0.646179,0.646179
0.646125,0.646125
0.646071,0.646071
0.646017,0.646017
0.645963,0.645963
0.645909,0.645909
0.645855,0.645855
0.645801,0.645801
0.645746,0.645746
0.645692,0.645692
0.645638,0.645638
0.645583,0.645583
0.645529,0.645529
0.645474,0.645474
0.64542,0.64542
0.645365,0.645365
0.645311,0.645311
0.645256,0.645256
0.645201,0.645201
0.645146,0.645146
0.645092,0.645092
0.645037,0.645037
0.644982,0.644982
0.644927,0.644927
0.644872,0.644872
0.644817,0.644817
0.644762,0.644762
0.644707,0.644707
0.644651,0.644652
0.644596,0.644596
0.644541,0.644541
0.644486,0.644486
0.64443,0.64443
0.644375,0.644375
0.644319,0.64432
0.644264,0.644264
0.644208,0.644209
0.644153,0.644153
0.644097,0.644097
0.644042,0.644042
0.643986,0.643986
0.64393,0.64393
0.643874,0.643874
0.643819,0.643819
0.643763,0.643763
0.643707,0.643707
0.643651,0.643651
0.643595,0.643595
0.643539,0.643539
0.643483,0.643483
0.643426,0.643426
0.64337,0.64337
0.643314,0.643314
0.643258,0.643258
0.643201,0.643201
0.643145,0.643145
0.643089,0.643089
0.643032,0.643032
0.642976,0.642976
0.642919,0.642919
0.642863,0.642863
0.642806,0.642806
0.642749,0.642749
0.642692,0.642693
0.642636,0.642636
0.642579,0.642579
0.642522,0.642522
0.642465,0.642465
0.642408,0.642408
0.642351,0.642351
0.642294,0.642294
0.642237,0.642237
0.64218,0.64218
0.642123,0.642123
0.642066,0.642066
0.642009,0.642009
0.641951,0.641951
0.641894,0.641894
0.641837,0.641837
0.641779,0.641779
0.641722,0.641722
0.641664,0.641664
0.641607,0.641607
0.641549,0.641549
0.641492,0.641492
0.641434,0.641434
0.641376,0.641376
0.641318,0.641319
0.641261,0.641261
0.641203,0.641203
0.641145,0.641145
0.641087,0.641087
0.641029,0.641029
0.640971,0.640971
0.640913,0.640913
0.640855,0.640855
0.640797,0.640797
0.640739,0.640739
0.640681,0.640681
0.640622,0.640622
0.640564,0.640564
0.640506,0.640506
0.640447,0.640447
0.640389,0.640389
0.64033,0.64033
0.640272,0.640272
0.640213,0.640213
0.640155,0.640155
0.640096,0.640096
0.640038,0.640038
0.639979,0.639979
0.63992,0.63992
0.639861,0.639861
0.639802,0.639803
0.639744,0.639744
0.639685,0.639685
0.639626,0.639626
0.639567,0.639567
0.639508,0.639508
0.639449,0.639449
0.63939,0.63939
0.63933,0.63933
0.639271,0.639271
0.639212,0.639212
0.639153,0.639153
0.639093,0.639093
0.639034,0.639034
0.638975,0.638975
0.638915,0.638915
0.638856,0.638856
0.638796,0.638796
0.638737,0.638737
0.638677,0.638677
0.638617,0.638617
0.638558,0.638558
0.638498,0.638498
0.638438,0.638438
0.638378,0.638378
0.638319,0.638319
0.638259,0.638259
0.638199,0.638199
0.638139,0.638139
0.638079,0.638079
0.638019,0.638019
0.637959,0.637959
0.637899,0.637899
0.637838,0.637838
0.637778,0.637778
0.637718,0.637718
0.637658,0.637658
0.637597,0.637597
0.637537,0.637537
0.637477,0.637477
0.637416,0.637416
0.637356,0.637356
0.637295,0.637295
0.637235,0.637235
0.637174,0.637174
0.637113,0.637113
0.637053,0.637053
0.636992,0.636992
0.636931,0.636931
0.63687,0.636871
0.63681,0.63681
0.636749,0.636749
0.636688,0.636688
0.636627,0.636627
0.636566,0.636566
0.636505,0.636505
0.636444,0.636444
0.636383,0.636383
0.636322,0.636322
0.63626,0.63626
0.636199,0.636199
0.636138,0.636138
0.636077,0.636077
0.636015,0.636015
0.635954,0.635954
0.635892,0.635893
0.635831,0.635831
0.63577,0.63577
0.635708,0.635708
0.635646,0.635646
0.635585,0.635585
0.635523,0.635523
0.635461,0.635462
0.6354,0.6354
0.635338,0.635338
0.635276,0.635276
0.635214,0.635214
0.635152,0.635153
0.635091,0.635091
0.635029,0.635029
0.634967,0.634967
0.634905,0.634905
0.634843,0.634843
0.63478,0.63478
0.634718,0.634718
0.634656,0.634656
0.634594,0.634594
0.634532,0.634532
0.634469,0.634469
0.634407,0.634407
0.634345,0.634345
0.634282,0.634282
0.63422,0.63422
0.634157,0.634157
0.634095,0.634095
0.634032,0.634032
0.63397,0.63397
0.633907,0.633907
0.633844,0.633844
0.633782,0.633782
0.633719,0.633719
0.633656,0.633656
0.633593,0.633593
0.63353,0.633531
0.633468,0.633468
0.633405,0.633405
0.633342,0.633342
0.633279,0.633279
0.633216,0.633216
0.633153,0.633153
0.633089,0.63309
0.633026,0.633026
0.632963,0.632963
0.6329,0.6329
0.632837,0.632837
0.632773,0.632773
0.63271,0.63271
0.632647,0.632647
0.632583,0.632583
0.63252,0.63252
0.632456,0.632456
0.632393,0.632393
0.632329,0.632329
0.632266,0.632266
0.632202,0.632202
0.632138,0.632138
0.632075,0.632075
0.632011,0.632011
0.631947,0.631947
0.631883,0.631883
0.63182,0.63182
0.631756,0.631756
0.631692,0.631692
0.631628,0.631628
0.631564,0.631564
0.6315,0.6315
0.631436,0.631436
0.631372,0.631372
0.631308,0.631308
0.631243,0.631243
0.631179,0.631179
0.631115,0.631115
0.631051,0.631051
0.630986,0.630986
0.630922,0.630922
0.630858,0.630858
0.630793,0.630793
0.630729,0.630729
0.630664,0.630664
0.6306,0.6306
0.630535,0.630535
0.630471,0.630471
0.630406,0.630406
0.630341,0.630341
0.630277,0.630277
0.630212,0.630212
0.630147,0.630147
0.630082,0.630082
0.630017,0.630017
0.629953,0.629953
0.629888,0.629888
0.629823,0.629823
0.629758,0.629758
0.629693,0.629693
0.629628,0.629628
0.629563,0.629563
0.629497,0.629497
0.629432,0.629432
0.629367,0.629367
0.629302,0.629302
0.629237,0.629237
0.629171,0.629171
0.629106,0.629106
0.629041,0.629041
0.628975,0.628975
0.62891,0.62891
0.628844,0.628844
0.628779,0.628779
0.628713,0.628713
0.628648,0.628648
0.628582,0.628582
0.628516,0.628517
0.628451,0.628451
0.628385,0.628385
0.628319,0.628319
0.628254,0.628254
0.628188,0.628188
0.628122,0.628122
0.628056,0.628056
0.62799,0.62799
0.627924,0.627924
0.627858,0.627858
0.627792,0.627792
0.627726,0.627726
0.62766,0.62766
0.627594,0.627594
0.627528,0.627528
0.627462,0.627462
0.627395,0.627395
0.627329,0.627329
0.627263,0.627263
0.627197,0.627197
0.62713,0.62713
0.627064,0.627064
0.626997,0.626997
0.626931,0.626931
0.626864,0.626864
0.626798,0.626798
0.626731,0.626731
0.626665,0.626665
0.626598,0.626598
0.626531,0.626532
0.626465,0.626465
0.626398,0.626398
0.626331,0.626331
0.626265,0.626265
0.626198,0.626198
0.626131,0.626131
0.626064,0.626064
0.625997,0.625997
0.62593,0.62593
0.625863,0.625863
0.625796,0.625796
0.625729,0.625729
0.625662,0.625662
0.625595,0.625595
0.625528,0.625528
0.625461,0.625461
0.625393,0.625393
0.625326,0.625326
0.625259,0.625259
0.625191,0.625192
0.625124,0.625124
0.625057,0.625057
0.624989,0.624989
0.624922,0.624922
0.624854,0.624854
0.624787,0.624787
0.624719,0.624719
0.624652,0.624652
0.624584,0.624584
0.624517,0.624517
0.624449,0.624449
0.624381,0.624381
0.624313,0.624313
0.624246,0.624246
0.624178,0.624178
0.62411,0.62411
0.624042,0.624042
0.623974,0.623974
0.623906,0.623906
0.623838,0.623838
0.62377,0.62377
0.623702,0.623702
0.623634,0.623634
0.623566,0.623566
0.623498,0.623498
0.62343,0.62343
0.623362,0.623362
0.623294,0.623294
0.623225,0.623225
0.623157,0.623157
0.623089,0.623089
0.62302,0.62302
0.622952,0.622952
0.622884,0.622884
0.622815,0.622815
0.622747,0.622747
0.622678,0.622678
0.62261,0.62261
0.622541,0.622541
0.622472,0.622473
0.622404,0.622404
0.622335,0.622335
0.622266,0.622267
0.622198,0.622198
0.622129,0.622129
0.62206,0.62206
0.621991,0.621991
0.621923,0.621923
0.621854,0.621854
0.621785,0.621785
0.621716,0.621716
0.621647,0.621647
0.621578,0.621578
0.621509,0.621509
0.62144,0.62144
0.621371,0.621371
0.621302,0.621302
0.621232,0.621232
0.621163,0.621163
0.621094,0.621094
0.621025,0.621025
0.620955,0.620956
0.620886,0.620886
0.620817,0.620817
0.620747,0.620748
0.620678,0.620678
0.620609,0.620609
0.620539,0.620539
0.62047,0.62047
0.6204,0.6204
0.620331,0.620331
0.620261,0.620261
0.620191,0.620191
0.620122,0.620122
0.620052,0.620052
0.619982,0.619982
0.619913,0.619913
0.619843,0.619843
0.619773,0.619773
0.619703,0.619703
0.619633,0.619633
0.619564,0.619564
0.619494,0.619494
0.619424,0.619424
0.619354,0.619354
0.619284,0.619284
0.619214,0.619214
0.619144,0.619144
0.619073,0.619074
0.619003,0.619003
0.618933,0.618933
0.618863,0.618863
0.618793,0.618793
0.618723,0.618723
0.618652,0.618652
0.618582,0.618582
0.618512,0.618512
0.618441,0.618441
0.618371,0.618371
0.6183,0.618301
0.61823,0.61823
0.61816,0.61816
0.618089,0.618089
0.618018,0.618019
0.617948,0.617948
0.617877,0.617877
0.617807,0.617807
0.617736,0.617736
0.617665,0.617665
0.617595,0.617595
0.617524,0.617524
0.617453,0.617453
0.617382,0.617382
0.617311,0.617311
0.617241,0.617241
0.61717,0.61717
0.617099,0.617099
0.617028,0.617028
0.616957,0.616957
0.616886,0.616886
0.616815,0.616815
0.616744,0.616744
0.616673,0.616673
0.616602,0.616602
0.61653,0.61653
0.616459,0.616459
0.616388,0.616388
0.616317,0.616317
0.616245,0.616246
0.616174,0.616174
0.616103,0.616103
0.616031,0.616032
0.61596,0.61596
0.615889,0.615889
0.615817,0.615817
0.615746,0.615746
0.615674,0.615674
0.615603,0.615603
0.615531,0.615531
0.61546,0.61546
0.615388,0.615388
0.615316,0.615316
0.615245,0.615245
0.615173,0.615173
0.615101,0.615101
0.61503,0.61503
0.614958,0.614958
0.614886,0.614886
0.614814,0.614814
0.614742,0.614742
0.61467,0.61467
0.614598,0.614598
0.614526,0.614527
0.614455,0.614455
0.614383,0.614383
0.61431,0.614311
0.614238,0.614238
0.614166,0.614166
0.614094,0.614094
0.614022,0.614022
0.61395,0.61395
0.613878,0.613878
0.613805,0.613806
0.613733,0.613733
0.613661,0.613661
0.613589,0.613589
0.613516,0.613516
0.613444,0.613444
0.613372,0.613372
0.613299,0.613299
0.613227,0.613227
0.613154,0.613154
0.613082,0.613082
0.613009,0.613009
0.612937,0.612937
0.612864,0.612864
0.612791,0.612791
0.612719,0.612719
0.612646,0.612646
0.612573,0.612573
0.612501,0.612501
0.612428,0.612428
0.612355,0.612355
0.612282,0.612282
0.612209,0.61221
0.612137,0.612137
0.612064,0.612064
0.611991,0.611991
0.611918,0.611918
0.611845,0.611845
0.611772,0.611772
0.611699,0.611699
0.611626,0.611626
0.611553,0.611553
0.61148,0.61148
0.611407,0.611407
0.611333,0.611333
0.61126,0.61126
0.611187,0.611187
0.611114,0.611114
0.61104,0.611041
0.610967,0.610967
0.610894,0.610894
0.610821,0.610821
0.610747,0.610747
0.610674,0.610674
0.6106,0.6106
0.610527,0.610527
0.610453,0.610453
0.61038,0.61038
0.610306,0.610306
0.610233,0.610233
0.610159,0.610159
0.610086,0.610086
0.610012,0.610012
0.609938,0.609938
0.609865,0.609865
0.609791,0.609791
0.609717,0.609717
0.609643,0.609644
0.60957,0.60957
0.609496,0.609496
0.609422,0.609422
0.609348,0.609348
0.609274,0.609274
0.6092,0.6092
0.609126,0.609126
0.609052,0.609052
0.608978,0.608978
0.608904,0.608904
0.60883,0.60883
0.608756,0.608756
0.608682,0.608682
0.608608,0.608608
0.608534,0.608534
0.60846,0.60846
0.608385,0.608386
0.608311,0.608311
0.608237,0.608237
0.608163,0.608163
0.608088,0.608088
0.608014,0.608014
0.60794,0.60794
0.607865,0.607865
0.607791,0.607791
0.607716,0.607716
0.607642,0.607642
0.607567,0.607568
0.607493,0.607493
0.607418,0.607418
0.607344,0.607344
0.607269,0.607269
0.607195,0.607195
0.60712,0.60712
0.607045,0.607045
0.606971,0.606971
0.606896,0.606896
0.606821,0.606821
0.606746,0.606746
0.606672,0.606672
0.606597,0.606597
0.606522,0.606522
0.606447,0.606447
0.606372,0.606372
0.606297,0.606297
0.606222,0.606222
0.606147,0.606147
0.606072,0.606072
0.605997,0.605997
0.605922,0.605922
0.605847,0.605847
0.605772,0.605772
0.605697,0.605697
0.605622,0.605622
0.605547,0.605547
0.605472,0.605472
0.605396,0.605396
0.605321,0.605321
0.605246,0.605246
0.605171,0.605171
0.605095,0.605095
0.60502,0.60502
0.604944,0.604945
0.604869,0.604869
0.604794,0.604794
0.604718,0.604718
0.604643,0.604643
0.604567,0.604567
0.604492,0.604492
0.604416,0.604416
0.604341,0.604341
0.604265,0.604265
0.604189,0.60419
0.604114,0.604114
0.604038,0.604038
0.603962,0.603963
0.603887,0.603887
0.603811,0.603811
0.603735,0.603735
0.60366,0.60366
0.603584,0.603584
0.603508,0.603508
0.603432,0.603432
0.603356,0.603356
0.60328,0.60328
0.603204,0.603204
0.603128,0.603128
0.603052,0.603052
0.602976,0.602976
0.6029,0.6029
0.602824,0.602824
0.602748,0.602748
0.602672,0.602672
0.602596,0.602596
0.60252,0.60252
0.602444,0.602444
0.602368,0.602368
0.602291,0.602291
0.602215,0.602215
0.602139,0.602139
0.602063,0.602063
0.601986,0.601986
0.60191,0.60191
0.601834,0.601834
0.601757,0.601757
0.601681,0.601681
0.601604,0.601604
0.601528,0.601528
0.601451,0.601451
0.601375,0.601375
0.601298,0.601298
0.601222,0.601222
0.601145,0.601145
0.601069,0.601069
0.600992,0.600992
0.600915,0.600916
0.600839,0.600839
0.600762,0.600762
0.600685,0.600685
0.600609,0.600609
0.600532,0.600532
0.600455,0.600455
0.600378,0.600378
0.600302,0.600302
0.600225,0.600225
0.600148,0.600148
0.600071,0.600071
0.599994,0.599994
0.599917,0.599917
0.59984,0.59984
0.599763,0.599763
0.599686,0.599686
0.599609,0.599609
0.599532,0.599532
0.599455,0.599455
0.599378,0.599378
0.599301,0.599301
0.599224,0.599224
0.599146,0.599146
0.599069,0.599069
0.598992,0.598992
0.598915,0.598915
0.598838,0.598838
0.59876,0.59876
0.598683,0.598683
0.598606,0.598606
0.598528,0.598528
0.598451,0.598451
0.598373,0.598374
0.598296,0.598296
0.598219,0.598219
0.598141,0.598141
0.598064,0.598064
0.597986,0.597986
0.597909,0.597909
0.597831,0.597831
0.597754,0.597754
0.597676,0.597676
0.597598,0.597598
0.597521,0.597521
0.597443,0.597443
0.597365,0.597365
0.597288,0.597288
0.59721,0.59721
0.597132,0.597132
0.597054,0.597054
0.596977,0.596977
0.596899,0.596899
0.596821,0.596821
0.596743,0.596743
0.596665,0.596665
0.596587,0.596587
0.596509,0.596509
0.596431,0.596431
0.596353,0.596353
0.596275,0.596275
0.596197,0.596197
0.596119,0.596119
0.596041,0.596041
0.595963,0.595963
0.595885,0.595885
0.595807,0.595807
0.595729,0.595729
0.595651,0.595651
0.595572,0.595572
0.595494,0.595494
0.595416,0.595416
0.595338,0.595338
0.595259,0.595259
0.595181,0.595181
0.595103,0.595103
0.595024,0.595024
0.594946,0.594946
0.594868,0.594868
0.594789,0.594789
0.594711,0.594711
0.594632,0.594632
0.594554,0.594554
0.594475,0.594475
0.594397,0.594397
0.594318,0.594318
0.59424,0.59424
0.594161,0.594161
0.594083,0.594083
0.594004,0.594004
0.593925,0.593925
0.593847,0.593847
0.593768,0.593768
0.593689,0.593689
0.593611,0.593611
0.593532,0.593532
0.593453,0.593453
0.593374,0.593374
0.593295,0.593295
0.593217,0.593217
0.593138,0.593138
0.593059,0.593059
0.59298,0.59298
0.592901,0.592901
0.592822,0.592822
0.592743,0.592743
0.592664,0.592664
0.592585,0.592585
0.592506,0.592506
0.592427,0.592427
0.592348,0.592348
0.592269,0.592269
0.59219,0.59219
0.592111,0.592111
0.592031,0.592032
0.591952,0.591952
0.591873,0.591873
0.591794,0.591794
0.591715,0.591715
0.591635,0.591635
0.591556,0.591556
0.591477,0.591477
0.591398,0.591398
0.591318,0.591318
0.591239,0.591239
0.591159,0.591159
0.59108,0.59108
0.591001,0.591001
0.590921,0.590921
0.590842,0.590842
0.590762,0.590762
0.590683,0.590683
0.590603,0.590603
0.590524,0.590524
0.590444,0.590444
0.590365,0.590365
0.590285,0.590285
0.590205,0.590205
0.590126,0.590126
0.590046,0.590046
0.589966,0.589966
0.589887,0.589887
0.589807,0.589807
0.589727,0.589727
0.589647,0.589647
0.589568,0.589568
0.589488,0.589488
0.589408,0.589408
0.589328,0.589328
0.589248,0.589248
0.589168,0.589168
0.589088,0.589088
0.589008,0.589009
0.588929,0.588929
0.588849,0.588849
0.588769,0.588769
0.588689,0.588689
0.588609,0.588609
0.588528,0.588529
0.588448,0.588448
